u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,width,bridge,access,tunnel,service,est_width
21309756,26151656,0,177586096,tertiary,,Cotham Road,False,False,29.701157957121904,"LINESTRING (-2.5964132 51.4644759, -2.5963339 51.4647384)",2,,,,,,,,
21309756,1224607038,0,177586096,tertiary,,Cotham Road,False,True,76.17971858146014,"LINESTRING (-2.5964132 51.4644759, -2.5964925 51.4643108, -2.5965862 51.4641488, -2.59664 51.4640693, -2.5966573 51.4640468, -2.5967003 51.4639908, -2.5968284 51.4638438)",2,,,,,,,,
21309758,5211306824,0,1351801042,tertiary,,Cotham Road South,False,True,13.352262583608882,"LINESTRING (-2.5972457 51.4633493, -2.5973395 51.4632444)",2,,,,,,,,
21309758,358542563,0,146712433,tertiary,,Cotham Road,False,False,34.504165450322375,"LINESTRING (-2.5972457 51.4633493, -2.5971089 51.4634988, -2.5970623 51.4635499, -2.5969991 51.4636189)",,,,,,,,,
21309760,5211305714,0,4315928,residential,20 mph,Henrietta Street,False,True,25.165998359805904,"LINESTRING (-2.5978486 51.4617599, -2.5981932 51.4616883)",,,,,,,,,
21309760,358523489,0,177708321,tertiary,20 mph,Cotham Road South,False,True,6.41054438351786,"LINESTRING (-2.5978486 51.4617599, -2.5978588 51.4617026)",,,,,,,,,
21309760,1080015168,0,177708321,tertiary,20 mph,Cotham Road South,False,False,47.22842147119325,"LINESTRING (-2.5978486 51.4617599, -2.5978206 51.4619627, -2.5977907 51.4621831)",,,,,,,,,
21309761,1080015179,0,4608634,tertiary,20 mph,Horfield Road,False,True,22.05684475724788,"LINESTRING (-2.5981117 51.4608446, -2.5981982 51.4606537)",,,,,,,,,
21309761,358523489,0,4081703,tertiary,20 mph,Montague Place,False,False,97.04195230899796,"LINESTRING (-2.5981117 51.4608446, -2.5979861 51.4612247, -2.5979306 51.4613961, -2.5979248 51.4614144, -2.5978905 51.4615519, -2.5978588 51.4617026)",,,,,,,,,
21309761,26151644,0,4313959,residential,20 mph,Kingsdown Parade,False,False,44.32339121494255,"LINESTRING (-2.5981117 51.4608446, -2.5979252 51.4608176, -2.5978735 51.4608216, -2.597836 51.4608373, -2.5976034 51.4610011)",,,,,,,,,
21309828,1139494173,0,193380439,tertiary,20 mph,Cotham Hill,True,False,15.402066091136634,"LINESTRING (-2.6039869 51.4624023, -2.603774 51.4623624)",1,,,,,,,,
21309828,840489772,0,70451529,tertiary_link,20 mph,Cotham Hill,True,False,26.56970056248643,"LINESTRING (-2.6039869 51.4624023, -2.6038141 51.4623967, -2.6037336 51.4624072, -2.6036895 51.4624234, -2.6036594 51.462439, -2.6036345 51.4624568)",1,,,,,,,,
21310297,1080015179,0,4608634,tertiary,20 mph,Horfield Road,False,False,15.370076574100409,"LINESTRING (-2.5982569 51.4605204, -2.5981982 51.4606537)",,,,,,,,,
21310297,1250717927,0,4608634,tertiary,20 mph,Horfield Road,False,True,9.836460683270431,"LINESTRING (-2.5982569 51.4605204, -2.5982826 51.4604334)",,,,,,,,,
21310297,2334396189,0,109995386,residential,20 mph,Southwell Street,False,True,53.147766577788566,"LINESTRING (-2.5982569 51.4605204, -2.5983217 51.4605119, -2.5983881 51.4604861, -2.5984852 51.4604181, -2.598793 51.4601914)",,,,,,,,,
21529850,5403893512,0,177212282,tertiary,20 mph,Marsh Street,False,True,5.858293302184276,"LINESTRING (-2.5960855 51.4533916, -2.5960957 51.4533393)",,,,,,,,,
21529850,5434038556,0,"[57018566, 484626175]",secondary,20 mph,Baldwin Street,False,False,64.93557824961518,"LINESTRING (-2.5960855 51.4533916, -2.5962649 51.453409, -2.5969121 51.4534741, -2.5970111 51.4534829)",2,B4053,,,,,,,
21529850,279748248,0,173587172,secondary,20 mph,Baldwin Street,False,True,81.224578402851,"LINESTRING (-2.5960855 51.4533916, -2.5959174 51.4533803, -2.5955029 51.4533723, -2.5951878 51.4533754, -2.595119 51.4533757, -2.5949145 51.4533764)",2,B4053,,,,,,,
21529852,21031941,0,"[25684385, 279444010]",primary,"['20 mph', '30 mph']",Cumberland Basin Road,True,False,28.182329421929467,"LINESTRING (-2.6186644 51.4483477, -2.618694 51.4483873, -2.6187306 51.4484075, -2.6187926 51.4484271, -2.6188565 51.4484515, -2.6189914 51.4484815)",1,,,,,,,,
21529852,12057484711,0,"[351211329, 37033424, 37033425, 83546136, 26199519]","['cycleway', 'path']",,Gasworks Lane,False,"[False, True]",947.2293050388504,"LINESTRING (-2.6186644 51.4483477, -2.6185928 51.4483453, -2.6186 51.4483095, -2.6185046 51.4483028, -2.6183981 51.4482861, -2.6183107 51.4482452, -2.6182538 51.4482147, -2.6181837 51.4481872, -2.6174763 51.4481652, -2.6172721 51.4481998, -2.6171871 51.4482335, -2.6171003 51.4482679, -2.6170428 51.4482679, -2.616841 51.4482623, -2.6166606 51.4481898, -2.6160893 51.4482065, -2.6160194 51.448234, -2.6157674 51.4483503, -2.6157184 51.4483757, -2.6156038 51.4484422, -2.6152765 51.4485826, -2.6150781 51.4486679, -2.6145684 51.4488099, -2.614032 51.4489604, -2.6136994 51.4490607, -2.6133802 51.449161, -2.6134097 51.4492646, -2.6131388 51.4493114, -2.6130971 51.4493208, -2.6127689 51.4494284, -2.6125937 51.4494913, -2.6124108 51.4495332, -2.6123368 51.4495404, -2.611964 51.4496056, -2.6114061 51.449741, -2.6107382 51.4498931, -2.6101562 51.4500252, -2.609778 51.4501054, -2.6095125 51.4501338, -2.6091799 51.4501422, -2.6087963 51.4501338, -2.6085985 51.4501251, -2.6083873 51.4501322, -2.6080346 51.4500904, -2.6076832 51.4500268, -2.6074874 51.4500185, -2.607305 51.4499546, -2.6070316 51.4498563, -2.6068705 51.4497983, -2.6067538 51.4497707, -2.606688 51.4497852, -2.6066508 51.4497707, -2.606467 51.4500259)",,,,8,yes,,,,
21529852,842596956,0,"[824717688, 134772135]",cycleway,,,False,True,240.36419127267862,"LINESTRING (-2.6186644 51.4483477, -2.6187232 51.4483528, -2.6187822 51.4483636, -2.6191255 51.4484054, -2.6192959 51.4484251, -2.6193794 51.4484464, -2.6196409 51.4485033, -2.6198328 51.4485436, -2.6201009 51.4485862, -2.6203768 51.448626, -2.6206368 51.4486557, -2.6212623 51.4487057, -2.6216901 51.4487418, -2.6219218 51.4487773, -2.6220438 51.4488048)",,,,,,,,,
21529852,5292486012,0,"[1305591058, 27429948, 83535895]",primary,20 mph,Merchants Road,False,False,72.57798983630983,"LINESTRING (-2.6186644 51.4483477, -2.6186839 51.4481731, -2.6186843 51.4481692, -2.6187216 51.4477503, -2.6187393 51.4476972)",2,A3029,,,movable,,,,
21529854,871619402,0,73537811,primary,20 mph,Merchants Road,False,False,2.621581238768995,"LINESTRING (-2.6188785 51.4474046, -2.6188898 51.4473821)",2,A3029,,,,,,,
21529854,26425162,0,"[366594522, 4067394]","['service', 'residential']",20 mph,Nova Scotia Place,False,False,75.66040286236044,"LINESTRING (-2.6188785 51.4474046, -2.6188463 51.4473976, -2.6182525 51.4472783, -2.6178386 51.4471974)",,,,,,destination,,,
21529854,5292486012,0,"[73537811, 27429941, 83535895]",primary,20 mph,Merchants Road,False,True,33.95585407382789,"LINESTRING (-2.6188785 51.4474046, -2.6188542 51.4474528, -2.6188398 51.4474815, -2.6187537 51.4476539, -2.6187393 51.4476972)",2,A3029,,,yes,,,,
21529896,2032872352,0,25665517,tertiary,20 mph,Wapping Road,False,False,27.148205227774213,"LINESTRING (-2.5967429 51.4477172, -2.5967252 51.4479611)",,,,,,,,,
21529896,1264685731,0,25665517,tertiary,20 mph,Wapping Road,False,True,35.26852360197929,"LINESTRING (-2.5967429 51.4477172, -2.5967259 51.4474002)",,,,,,,,,
21529896,8894908885,0,"[376590346, 124806868, 376590348]",service,,Challoner Court,False,True,36.548406150618064,"LINESTRING (-2.5967429 51.4477172, -2.5965713 51.447712, -2.5964606 51.4477086, -2.5962159 51.4477053)",,,,,,,building_passage,,
21529932,25954702,0,4296491,residential,20 mph,York Gardens,False,False,217.68131768743723,"LINESTRING (-2.6224557 51.4529178, -2.6223566 51.452983, -2.6220376 51.4531226, -2.6210694 51.4534044, -2.6210405 51.4534128, -2.6204021 51.4535986, -2.6199617 51.4538107, -2.6199136 51.453867, -2.6198533 51.4539482)",,,,,,,,,
21529943,21531984,0,436301853,residential,20 mph,Clifton Park,False,True,42.4667880170633,"LINESTRING (-2.6205029 51.4578055, -2.6210835 51.4576831)",,,,,,,,,
21529943,830454741,0,4067414,residential,20 mph,Clifton Park,False,False,30.05202798576044,"LINESTRING (-2.6205029 51.4578055, -2.62028 51.4578534, -2.6200929 51.4578937)",2,,,,,,,,
21529943,21529945,0,4067415,unclassified,20 mph,Clifton Down Road,False,False,59.17570466046299,"LINESTRING (-2.6205029 51.4578055, -2.6204294 51.4576013, -2.6203986 51.4575522, -2.6202843 51.4573353, -2.6202633 51.4572955)",,,,,,,,,
21529945,1044211113,0,4067415,unclassified,20 mph,Clifton Down Road,False,False,29.107865607095643,"LINESTRING (-2.6202633 51.4572955, -2.6201293 51.4570474)",,,,,,,,,
21529945,26217283,0,4319753,residential,20 mph,Christchurch Road,False,False,103.40073969493909,"LINESTRING (-2.6202633 51.4572955, -2.6188446 51.4575841)",,,,,,,,,
21529945,21529943,0,4067415,unclassified,20 mph,Clifton Down Road,False,True,59.175704660463,"LINESTRING (-2.6202633 51.4572955, -2.6202843 51.4573353, -2.6203986 51.4575522, -2.6204294 51.4576013, -2.6205029 51.4578055)",,,,,,,,,
21529949,21529957,0,4067412,residential,20 mph,Lansdown Road,False,False,54.963022028199106,"LINESTRING (-2.6183449 51.4582584, -2.6181588 51.4577779)",,,,,,,,,
21529949,830454757,0,4293773,residential,20 mph,College Road,False,True,56.79381626718363,"LINESTRING (-2.6183449 51.4582584, -2.6185832 51.4587471)",,,,,,,,,
21529949,1052953636,0,4067414,residential,20 mph,Clifton Park,False,False,114.25251926563536,"LINESTRING (-2.6183449 51.4582584, -2.6172783 51.4584787, -2.6169195 51.4585383, -2.6167709 51.4585636)",2,,,,,,,,
21529949,830454741,0,4067414,residential,20 mph,Clifton Park,False,True,127.72592638217787,"LINESTRING (-2.6183449 51.4582584, -2.618524 51.4582239, -2.6199088 51.4579354, -2.6200929 51.4578937)",2,,,,,,,,
21529953,26217283,0,4319752,residential,20 mph,Grange Road,False,False,65.29427829763938,"LINESTRING (-2.6185429 51.4570278, -2.6188446 51.4575841)",,,,,,,,,
21529953,830599232,0,4319752,residential,20 mph,Grange Road,False,True,30.15371955390142,"LINESTRING (-2.6185429 51.4570278, -2.6184074 51.4567701)",,,,,,,,,
21529953,21529954,0,328876592,residential,20 mph,Manilla Road,True,False,55.95923248661622,"LINESTRING (-2.6185429 51.4570278, -2.617796 51.4572193)",,,,,,,,,
21529954,830599243,0,4301893,residential,20 mph,Lansdown Road,False,False,32.84000342178946,"LINESTRING (-2.617796 51.4572193, -2.617547 51.456968)",,,,,,,,,
21529954,1052953676,0,4067412,residential,20 mph,Lansdown Road,False,True,64.69650331037077,"LINESTRING (-2.617796 51.4572193, -2.6181777 51.4576517, -2.618183 51.4576915, -2.6181681 51.457739)",,,,,,,,,
21529954,26218274,0,4319762,residential,20 mph,Vyvyan Road,False,False,137.2410547013813,"LINESTRING (-2.617796 51.4572193, -2.6176599 51.4572669, -2.6174404 51.4573655, -2.6172286 51.4574777, -2.6168677 51.4576772, -2.6166554 51.4577853, -2.6162603 51.4579955)",,,,,,,,,
21529957,1052953676,0,4067412,residential,20 mph,Lansdown Road,False,False,4.373218155572456,"LINESTRING (-2.6181588 51.4577779, -2.6181681 51.457739)",,,,,,,,,
21529957,21529949,0,4067412,residential,20 mph,Lansdown Road,False,True,54.963022028199106,"LINESTRING (-2.6181588 51.4577779, -2.6183449 51.4582584)",,,,,,,,,
21529957,1052953636,0,4319740,residential,20 mph,Vyvyan Terrace,False,False,144.20543923445695,"LINESTRING (-2.6181588 51.4577779, -2.6177588 51.4579019, -2.6170214 51.4581884, -2.6167651 51.4583017, -2.616715 51.4583301, -2.616702 51.4583662, -2.6167709 51.4585636)",,,,,,,,,
21529962,3356986279,0,41554111,secondary,20 mph,,True,False,13.128529566659385,"LINESTRING (-2.6200299 51.456834, -2.6199931 51.4568154, -2.6199716 51.4567891, -2.6199691 51.4567597, -2.6199862 51.4567321)",,,roundabout,,,,,,
21529963,5312151796,0,4293780,unclassified,20 mph,Regent Street,False,False,3.2507958602236,"LINESTRING (-2.6186736 51.4545312, -2.618656 51.4545041)",,,,,,,,,
21529963,17705489,0,4757145,secondary,20 mph,Regent Street,False,True,49.07942005697615,"LINESTRING (-2.6186736 51.4545312, -2.6189805 51.454929)",2,B3129,,,,,,,
21529963,6319406265,0,4757146,secondary,20 mph,Merchants Road,False,False,35.20079731513903,"LINESTRING (-2.6186736 51.4545312, -2.6182235 51.454678)",,B3129,,,,,,,
21529964,4424346029,0,40978886,residential,20 mph,Royal York Crescent,False,True,22.04396661798326,"LINESTRING (-2.6184 51.4542538, -2.6186846 51.4541652)",,,,,,,,,
21529964,25954710,0,4293780,unclassified,20 mph,Regent Street,False,False,107.72293532168969,"LINESTRING (-2.6184 51.4542538, -2.6181336 51.454023, -2.6179218 51.453846, -2.6177626 51.4537712, -2.6175871 51.4537046, -2.6172897 51.4536029)",,,,,,,,,
21529964,5312151796,0,4293780,unclassified,20 mph,Regent Street,False,True,33.14710278549555,"LINESTRING (-2.6184 51.4542538, -2.6184575 51.4542921, -2.6185342 51.4543645, -2.618656 51.4545041)",,,,,,,,,
21529973,891026768,0,4067625,unclassified,20 mph,Constitution Hill,False,False,60.74571626100475,"LINESTRING (-2.612908 51.452784, -2.6127558 51.4527847, -2.6122543 51.4527879, -2.6121393 51.4527895, -2.6120314 51.4527893)",,,,,,,,,
21529973,26190463,0,4316737,residential,20 mph,Clifton Wood Road,False,False,115.14919367417738,"LINESTRING (-2.612908 51.452784, -2.6125378 51.4521721, -2.6123602 51.4520815, -2.612128 51.4518918)",,,,,,,,,
21529973,430191416,0,1122658462,unclassified,20 mph,Constitution Hill,False,True,67.55304436754102,"LINESTRING (-2.612908 51.452784, -2.6130332 51.4528224, -2.6133391 51.4529457, -2.6137367 51.4531031)",,,,,,,,,
21529976,891026768,0,4067625,unclassified,20 mph,Constitution Hill,False,True,51.66661445946117,"LINESTRING (-2.6112858 51.4527937, -2.6120314 51.4527893)",,,,,,,,,
21529976,2757541600,0,4067625,unclassified,20 mph,Constitution Hill,False,False,55.11931512493703,"LINESTRING (-2.6112858 51.4527937, -2.6110869 51.4527927, -2.6110135 51.4527941, -2.6109259 51.4527991, -2.6108516 51.4528102, -2.6106879 51.452859, -2.6105348 51.4529147)",,,,,,,,,
21529976,26070224,0,4308340,residential,20 mph,Bellevue,False,True,150.8450812796062,"LINESTRING (-2.6112858 51.4527937, -2.611307 51.4531719, -2.6113134 51.4536484, -2.6113525 51.4540162, -2.6113568 51.4541492)",,,,,,,,,
21529979,830599351,0,"[389720415, 3552303]",primary,20 mph,Triangle South,True,False,54.56520306267627,"LINESTRING (-2.6061938 51.45603, -2.6063797 51.4560379, -2.6066927 51.4560493, -2.6069803 51.4560528)",2,A4018,,,,,,,
21529979,21529980,0,4067416,residential,20 mph,Berkeley Square,False,True,51.11343591502609,"LINESTRING (-2.6061938 51.45603, -2.6062159 51.4559669, -2.6062638 51.4558402, -2.6062945 51.4557591, -2.6063729 51.4555842)",,,,,,,,,
21529980,21529979,0,4067416,residential,20 mph,Berkeley Square,False,False,51.11343591502608,"LINESTRING (-2.6063729 51.4555842, -2.6062945 51.4557591, -2.6062638 51.4558402, -2.6062159 51.4559669, -2.6061938 51.45603)",,,,,,,,,
21529980,21529981,0,4067417,residential,20 mph,Berkeley Square,True,False,109.60471794939195,"LINESTRING (-2.6063729 51.4555842, -2.6062375 51.4555532, -2.6061999 51.4555445, -2.6048738 51.4552697)",,,,,,,,,
21529981,3460374415,0,4067417,residential,20 mph,Berkeley Square,True,False,50.31349447778272,"LINESTRING (-2.6048738 51.4552697, -2.6053562 51.4549315)",,,,,,,,,
21529981,830599395,0,80931394,unclassified,20 mph,Berkeley Avenue,False,True,12.757906052660735,"LINESTRING (-2.6048738 51.4552697, -2.6047547 51.4553572)",,,,,,,,,
21529982,21529980,0,4067417,residential,20 mph,Berkeley Square,True,False,131.01603609839088,"LINESTRING (-2.6056458 51.4547275, -2.6057874 51.4547834, -2.6064972 51.4550571, -2.6065321 51.4550756, -2.6065524 51.455097, -2.6065504 51.4551211, -2.6063729 51.4555842)",,,,,,,,,
21529982,982935335,0,431578440,unclassified,20 mph,Brandon Hill Lane,False,True,31.41893828911686,"LINESTRING (-2.6056458 51.4547275, -2.6056287 51.4546776, -2.6056222 51.4546548, -2.6056222 51.4546364, -2.6056262 51.4546095, -2.6056365 51.4545899, -2.6056482 51.4545765, -2.6057979 51.4544902)",,,,,,,,,
21531984,21529943,0,436301853,residential,20 mph,Clifton Park,False,False,42.4667880170633,"LINESTRING (-2.6210835 51.4576831, -2.6205029 51.4578055)",,,,,,,,,
21531984,853556895,0,1352060021,unclassified,20 mph,Clifton Down Road,True,False,33.14945409479582,"LINESTRING (-2.6210835 51.4576831, -2.6208435 51.4574252)",1,,,,,,,,
21531984,5879879551,0,624277569,residential,20 mph,Canynge Road,False,False,123.30121974157025,"LINESTRING (-2.6210835 51.4576831, -2.621583 51.4581785, -2.6217378 51.4583495, -2.6218917 51.4585127, -2.6220077 51.4586305)",,,,,,,,,
21531984,853556886,0,1352060022,unclassified,20 mph,Clifton Park,False,True,30.12590985269182,"LINESTRING (-2.6210835 51.4576831, -2.6212939 51.457638, -2.6213934 51.4576246, -2.6215014 51.45761)",,,,,,,,,
21531985,1052953603,0,4319761,unclassified,20 mph,Clifton Park,False,True,29.156091259945818,"LINESTRING (-2.6147769 51.4590139, -2.6151316 51.4588728)",2,,,,,,,,
21531985,26215524,0,357564000,secondary,20 mph,Pembroke Road,False,True,91.60168048145015,"LINESTRING (-2.6147769 51.4590139, -2.6153963 51.4597417)",,B4467,,,,,,,
21531985,1022548104,0,357564000,secondary,20 mph,Pembroke Road,False,False,89.109925071333,"LINESTRING (-2.6147769 51.4590139, -2.6144675 51.4586666, -2.6142802 51.4584928, -2.6140942 51.4583362)",,B4467,,,,,,,
21531986,1052953636,0,4067414,residential,20 mph,Clifton Park,False,True,10.183859926996266,"LINESTRING (-2.6166254 51.4585766, -2.6167709 51.4585636)",2,,,,,,,,
21531986,1052953667,0,4319761,unclassified,20 mph,Clifton Park,False,False,50.03377065019424,"LINESTRING (-2.6166254 51.4585766, -2.6159042 51.4585998)",2,,,,,,,,
21531986,6071834362,0,4319662,residential,20 mph,Clifton Park,False,False,60.92238575118129,"LINESTRING (-2.6166254 51.4585766, -2.6165209 51.4588395, -2.6165313 51.4589767, -2.6165825 51.4591127)",,,,,,,,,
21659883,26234217,0,4345228,residential,20 mph,Clevedon Terrace,False,True,53.89325748553759,"LINESTRING (-2.5977766 51.4622481, -2.5970957 51.4620137)",,,,,,,,,
21659883,1080015168,0,177586099,tertiary,,Cotham Road South,False,True,7.293390147493695,"LINESTRING (-2.5977766 51.4622481, -2.5977907 51.4621831)",,,,,,,,,
21659883,5211306824,0,4019354,tertiary,,Cotham Road South,False,False,116.97042927461908,"LINESTRING (-2.5977766 51.4622481, -2.5977681 51.462314, -2.5977299 51.4626869, -2.5977011 51.4627855, -2.5976211 51.4629146, -2.5973395 51.4632444)",2,,,,,,,,
25932474,26217232,0,4293773,residential,20 mph,College Road,False,False,31.429375193974444,"LINESTRING (-2.6198576 51.46003, -2.6198466 51.4600234, -2.6195901 51.4598019)",,,,,,,,,
25932474,26217232,1,4319741,residential,20 mph,Worcester Crescent,False,True,106.65198860773016,"LINESTRING (-2.6198576 51.46003, -2.6202434 51.4598314, -2.6202798 51.4597561, -2.6202612 51.4597078, -2.6202125 51.4596523, -2.6201225 51.4596189, -2.6199832 51.4596225, -2.6198592 51.4596765, -2.6195901 51.4598019)",,,,,,,,,
25932474,17705266,0,4293773,residential,20 mph,College Road,False,True,138.98477838014776,"LINESTRING (-2.6198576 51.46003, -2.6201493 51.46028, -2.6204276 51.460542, -2.6209733 51.4610684)",,,,,,,,,
25932476,830454757,0,4293773,residential,20 mph,College Road,False,False,50.91833617890516,"LINESTRING (-2.6188488 51.4591726, -2.6188029 51.4591295, -2.6187731 51.4590724, -2.6185832 51.4587471)",,,,,,,,,
25932476,26160415,0,4293773,residential,20 mph,College Road,False,True,37.47971578800855,"LINESTRING (-2.6188488 51.4591726, -2.6189997 51.4593143, -2.6191616 51.4594474)",,,,,,,,,
25932476,26160416,0,4319660,residential,20 mph,Worcester Terrace,False,True,128.34556049646528,"LINESTRING (-2.6188488 51.4591726, -2.6171977 51.459551, -2.6171098 51.4595704)",,,,,,,,,
25954684,25954687,0,4296495,unclassified,20 mph,,False,True,31.60444275283959,"LINESTRING (-2.6221358 51.4546638, -2.6223175 51.4549245)",,,,,,,,,
25954684,11989072053,0,4296492,residential,20 mph,Caledonia Place,True,False,85.73732783488899,"LINESTRING (-2.6221358 51.4546638, -2.6215456 51.4548221, -2.6209992 51.4549686)",,,,,,,,,
25954685,11989072051,0,4003181,unclassified,20 mph,The Mall,True,False,7.548284995978249,"LINESTRING (-2.6208471 51.4549901, -2.6208939 51.4550514)",,,,,,,,,
25954686,17705485,0,4003181,unclassified,20 mph,The Mall,True,False,42.01230370990289,"LINESTRING (-2.6210895 51.4553115, -2.621326 51.4556594)",,,,,,,,,
25954686,2755139571,0,4296493,residential,,West Mall,True,False,7.700413915792373,"LINESTRING (-2.6210895 51.4553115, -2.6211616 51.4552588)",,,,,,,,,
25954687,25954684,0,4296495,unclassified,20 mph,,False,False,31.60444275283959,"LINESTRING (-2.6223175 51.4549245, -2.6221358 51.4546638)",,,,,,,,,
25954697,17705472,0,277928459,unclassified,20 mph,The Mall,False,False,75.1224413070078,"LINESTRING (-2.6215412 51.4558726, -2.6219235 51.4565048)",,,,,,,,,
25954697,2823657862,0,277928459,unclassified,20 mph,The Mall,False,True,27.592275894500546,"LINESTRING (-2.6215412 51.4558726, -2.6213974 51.4556412)",,,,,,,,,
25954702,21529932,0,4296491,residential,20 mph,York Gardens,False,True,217.68131768743723,"LINESTRING (-2.6198533 51.4539482, -2.6199136 51.453867, -2.6199617 51.4538107, -2.6204021 51.4535986, -2.6210405 51.4534128, -2.6210694 51.4534044, -2.6220376 51.4531226, -2.6223566 51.452983, -2.6224557 51.4529178)",,,,,,,,,
25954702,4424346029,0,40978886,residential,20 mph,Royal York Crescent,False,False,85.5223814002831,"LINESTRING (-2.6198533 51.4539482, -2.61942 51.4539774, -2.6192085 51.454009, -2.619022 51.4540601, -2.6186846 51.4541652)",,,,,,,,,
25954707,830454679,0,4296501,unclassified,20 mph,Hensmans Hill,False,True,91.68944967295036,"LINESTRING (-2.6193363 51.4528675, -2.6193025 51.4528963, -2.6192723 51.4529138, -2.6192003 51.4529417, -2.6188049 51.4529961, -2.6187077 51.4530158, -2.6186457 51.4530377, -2.6182263 51.4532704)",,,,,,,,,
